date,source_image,months,samvatsara,shakaYear,rashi,sunrise,sunset,quote,event_01,event_02,event_03,event_04,event_05,event_06,event_07,event_08,event_09,event_10,event_11,event_12,event_13,tithi_name,tithi_end_time,nakshatra_name,nakshatra_end_time,yoga_name,yoga_end_time,karana_name,karana_end_time,ayana,ritu,solarYear,paksha,solarRashi,chandraEntryRashi,rahuKala_prefix,rahuKala_from,rahuKala_to,rahuKala_prefix_2,rahuKala_from_2,rahuKala_to_2,gulikaKala_prefix,gulikaKala_from,gulikaKala_to,gulikaKala_prefix_2,gulikaKala_from_2,gulikaKala_to_2,yamaganda_prefix,yamaganda_from,yamaganda_to,yamaganda_prefix_2,yamaganda_from_2,yamaganda_to_2,arthaPrahara_prefix,arthaPrahara_from,arthaPrahara_to,arthaPrahara_prefix_2,arthaPrahara_from_2,arthaPrahara_to_2,shubhaSamaya_prefix,shubhaSamaya_from,shubhaSamaya_to,shubhaSamaya_prefix_2,shubhaSamaya_from_2,shubhaSamaya_to_2,ಮೇಷ,ವೃಷಭ,ಮಿಥುನ,ಕರ್ಕಾಟಕ,ಸಿಂಹ,ಕನ್ಯಾ,ತುಲಾ,ವೃಶ್ಚಿಕ,ಧನಸ್ಸು,ಮಕರ,ಕುಂಭ,ಮೀನ
26-03-2026,data\2026\03\26-03-2026.jpg,ವಿಶ್ವಾವಸು ಪರಾಭವ,ವಿಶ್ವಾವಸು ಪರಾಭವ,1947,ಕುಂಭ/ಮೀನ,06:20,18:30,ೀ ಪ್ರತಿಯೊಬ್ಬವ್ಯಕ್ತಿಯ ಜೀವನದ ಹಿಂದೆ ಬೆಟ್ಟದಷ್ಟು ಕಷ್ಟಗಳು ಇ!,ಶ್ರೀ ರಾಮ ನವಮಿ,ದುರ್ಗಾಷ್ಟಮಿ,ಭವಾನಿದೇವಿ,ಪ್ರಕಟದಿನ,ಡಂಬಳ ಬಸವೇಶ್ವರ ಜಾತ್ರೆ,ಶಿರಸಿ ತಾ.,ಅಂಡಗಿ ಶ್ರೀ ಗುರುಮಠದಲ್ಲಿ ಪು.ತಿ,ಸೋಹಳಾ ಬಂಜಾರಾ,ಉತ್ಸವ ಪೋಹರಾಗಡ ಆರಂಭ.,,,,,ಅಷ್ಟಮಿ,11.49,ಆರ್ದ್ರಾ,16.19,ಶೋಭನ,25.32,ಬಾಲವ,02.55,ಉತ್ತರಾಯಣ,ಸೌರ ವಸಂತ,1,ಶುಕ್ಲ,ಮೀನ,ಮಿಥನ,ಮ.,01:30,03:00,,,,ಬೆ.,09:00,1013,,,,ಬೆ.,06:00,07:30,,,,ಮ.,05:00,,,,,ಸ.,04:06,05:35,,,,ಸಾಲ,ಆಸೆ,ಒಳ್ಳೆಯದು,ಸ್ನೇಹ,ಶಾಂತಿ,ಕೀರ್ತಿ,ಪ್ರತಿಭೆ,ಲಾಭ,ಅಭಿವೃದ್ದಿ,ಪ್ರೋತ್ಸಾಹ,ಸಂತೋಷ,ಪ್ರೀತಿ
26-04-2026,data\2026\04\26-04-2026.jpg,ಚೈತ್ರ|ವೈಶಾಖ,ಪರಾಭವ,1948,ಮೀನ/ಮೇಷ,06:01,18:23,ಸೋಲು ಗೆಲುವಿನ ಮೊದಲ ಹೆಜ್ಜೆ,ಶ್ರೀ ಗುರುನಾಥ ರೂಢ ಸ್ವಾಮಿ ಪು.ತಿ,ಶ್ರೀ ವಾಸವಿ,ಜಯಂತಿ ಕಲ್ಯಾಣೋತ್ಸವ,ಹುಬ್ಬಳ್ಳಿ,ಶ್ರೀವಾಸವಿ,ನಿಮಿಷಾಂಬಾ,ವಾಸನಾಂಬ ಜಯಂತಿಗಳು. ಶ್ರೀ,ಮಹಾಲಕ್ಷ್ಮೀ ಜಾತ್ರೆ ಉಗಾರ ಖುರ್ದ ತಾ. ಅಥಣಿ.,,,,,,ದಶಮಿ,18.07,ಮಘಾ,20.27,ವೃಡ್ವಿ,2.28,ತೈತಿಲ,06.14,ಉತ್ತರಾಯಣ,ಸೌರ ಗ್ರೀಷ್ಮ,13,ಶುಕ್ಲ,ಮೇ,ಸಿಂಹ,ಸ.,04:30,06:00,,,,ಮ.,65:00,64:30,,,,ಮ.,12:00,01:30,,,,UNKNOWN,16:56,12:06,,,,ಸ.,06:01,07:38,,,,ಸಮಸ್ಯೆ,ಪ್ರೋತ್ಸಾಹ,ನಿರಾಶೆ,ಅಭಿವೃದ್ದಿ,ಲಾಭ,ಖರ್ಚು,ಸಂತೋಷ,ಆತಂಕ,ಅನುಕೂಲ,ಸಂತೋಷ,ಯೋಗ,ಕೋಪ
26-05-2026,data\2026\05\26-05-2026.jpg,ವೈಶಾಖ|ಅಧಿಕ ಜ್ಯೇಷ್ಠ,ಪರಾಭವ,1948,ಮೇಷ/ವೃಷಭ,05:52,18:40,"ಲು ಅಂತ್ಯವಲ್ಲ, ಅದು ಹೊಸ ಪ್ರಯತ್ನದ ಆರ",ವರದರಾಜಸ್ವಾಮಿ ಜಯಂತಿ,,,,,,,,,,,,,ಏಕಾದಶಿ ಫೂರ್ಣ,FULL DAY,ಹಸ್ತ,FULL DAY,ದ್ಧ,07.16,ವಣಿಜ,17.43,ಉತ್ತರಾಯಣ,ಸೌರ ಗ್ರೀಷ್ಮ,12,ಶುಕ್ಲ,ವೃಷಭ,ಕನ್ಯಾ,ಮ.,03:00,04:30,,,,ಮ.,12:00,01:30,,,,ಬೆ.,09:00,10:30,,,,ಬೆ.,0713,09:00,,,,UNKNOWN,11:29,01:13,,,,ಸಹಾಯ,ಭಕ್ತಿ,ಅಭಿವುದ್ದಿ,ಕೋಪ್ಪ,ಆನಂದ,ನಿಷೇಧ,ಯಶಸ್ಸು,ಪ್ರೀತಿ,ಆಸಕ್ತಿ,ಪ್ರಯತ್ನ,ಗೊಂದಲ,ಶ್ರೇಷ್ಠತೆ
26-06-2026,data\2026\06\26-06-2026.jpg,ಅ.ಜ್ಯೇಷ್ಠ/ನಿ.ಜ್ಯೇಷ್ಠ,ಪರಾಭವ ನಾಮ,1948,ವೃಷಭ/ಮಿಥುನ,05:55,18:40,"ಾೀತಾಗ ಕುಗ್ಗಬೇಡ, ಗೆದ್ದಾಗ ಬೀಗಬೇ",ಮೊಹರಂ ಕೊನೆಯ ದಿನ,ಸತ್ಯಗಾಲ ವರದರಾಜ,ರಥೋತ್ಸವ,ಅಂತರಾಷ್ಟ್ರೀಯ ಅಮಲಿ ಪದಾರ್ಥ,ಸೇವನ ವಿರೋಧಿ ದಿನ,ದೊಹರಮ ಕೊನೆಯ ದಿನ,ಮೈಸೂರು ತಿಲಕ್‌ ನಗರ ಶ್ರೀ ಅಮ್ಮನವರ ವರ್ದಂತಿ.,,,,,,,ದ್ವಾದಶಿ,22.23,ವಿಶಾಖಾ,19.16,ಸಿದ್ದ,11.36,ಬವ,09.15,ದಕ್ಷಿಣಾಯನ,ಸೌರ ವರ್ಷಾ,12,ಶುಕ್ಲ,ಮಿಥುನ,ತುಲಾ,ಬೆ.,10:30,12:00,,,,ಬೆ.,07:30,09:00,,,,ಮ.,03:00,04:30,,,,ಮ.,01:30,03:00,,,,ಬೆ.,09:26,11:14,,,,ನಿರಾಶೆ,ಜೀವನ,ಸೌಮೃ್ಯತೆ,ಭಯ,ನಿಷೇಧ,ಖರ್ಚು,ಬಲ,ಕಷ್ಟ,ಲಾಭ,ಲಾಭ,ಯಶಸ್ಸು,ಸಾಲ
26-07-2026,data\2026\07\26-07-2026.jpg,ನಿಜ ಜ್ಯೇಷ್ಠ/ಆಷಾಢ,ಪರಾಭವ,1948,ಮಿಥುನ/ಕರ್ಕ,06:04,18:48,"ಸ್ಪುತಡವಾಗಬಹುದು, ಆದರೆ ತಪ್ಪು",ವಿಷ್ಣುಶಯನೋತ್ಸವ,ಶನಿವಕ್ರಿ,ಪರಮೇಶ್ವರಿ ದೇವಿ,ಜನ್ಮದಿನ,ವಾಮನ ಪೂಜೆ,ಗೋ ಪದ್ಮವ್ರತಾರಂಭ,ಸೌಂದತ್ತಿ ಸೋಗಲ ಸೋಮೆಶ್ವರ ರಥೋತ್ಸವ,ಚಿಕ್ಕ,ನಾಯಕಯಕನಹಳ್ಳಿ ಹಳೆಯೂರು ಶ್ರೀ ಆಂಜನೇಯ ರಥ,,,,,ದ್ವಾದಶಿ,13.58,ಜ್ಯೇಷ್ಠಾ,07.35,ಐಂದ್ರ,22.05,ಕೌಲವ,27.08,ದಕ್ಷಿಣಾಯನ,ಸೌರ ವರ್ಷಾ,11,ಶುಕ್ಲ,ಕರ್ಕ,ವೃಶ್ಚಿಕ,ಮ.,04:30,06:00,,,,ಮ.,05:00,04:30,,,,ಮ.,12:00,01:30,,,,ಬೆ.,10:30,12:00,,,,UNKNOWN,,,,,,ತಾಳ್ಮೆ,ಪ್ರೀತಿ,ಶಾಂತಿ,ಉಡುಗೊರೆ,ಲಾಭ,ಒಳ್ಳೆಯದು,ಕರುಣೆ,ಸಹಾಯ,ಯಶಸ್ಸು,ಚಿಂತೆ,ಅಭಿವೃದ್ಧಿ,ಪ್ರೋತ್ಸಾಹ
26-08-2026,data\2026\08\26-08-2026.jpg,ಆಷಾಢ|ಶ್ರಾವಣ,ಪರಾಭವ,1948,ಕರ್ಕ/ಸಿಂಹ,06:08,18:34,ಅನುಭವವೇ ದೊಡ್ಡಗುರು,ಈದ್‌ ಮಿಲಾದ್‌,ಓಣಂ,ಮಹಿಳಾ ಸಮಾನತೆ ದಿನ,ಮದರ್‌ ತೆರೇಸಾ ಅವರ ಜನ್ಮದಿನ,ವಿಶ್ಠ ಶ್ವಾನ ದಿನ,ಬುಧ ಪೂಜೆ,ಖುಕ ಶ್ರಾವಣಿ: ಅಂಗಾರಕೆ ಜಯಂತಿ,,,,,,,ತ್ರಯೋದಶಿ,08.0,ಶ್ರವಣ,24.48,ಸೌಭಾಗ್ಯ,07.59,ಗರಜ,20.38,ದಕ್ಷಿಣಾಯನ,ಸೌರ ಶರದ,10,ಕೃಷ್ಣ,ಸಿಂಕ್‌,ಮಕರ,ಮ.,12:00,01:30,,,,ಬೆ.,1013,12:00,,,,ಬೆ.,07:30,09:00,,,,ಬೆ.,06:00,07:30,,,,ಮ.,01:33,03:17,,,,ಸಂತೋಷ,ಯಶಸ್ಸು,ಸಮಸ್ಥೆ,ಅನುಕೂಲ,ಸಾಲ,ಭಯ,ಪ್ರತಿರೋಧ,ತೊಂದರೆ,ಪ್ರೋತ್ಸಾಹ,ಲಾಭ,ಪ್ರತಿಭೆ,ಲಾಭ
26-09-2026,data\2026\09\26-09-2026.jpg,ಶ್ರಾವಣ/ಭಾದ್ರಪದ,ಪರಾಭವ,1948,ಸಿಂಹ/ಕನ್ಯಾ,06:08,18:13,"ಕತ್ತಲು ಅನ್ನಿಸಿದರೂ, ಬೆಳಕು ಬರೋದು $",ಪ್ರೌಷ್ಠಪದಿ ಹುಣ್ಣಿಮೆ,4ನೇ ಶನಿವಾರ,ಶ್ರೀ,ಉಮಾಮಹೇಶ್ವರ ವ್ರತ,ಶ್ರೀಯಾದವಾರ್ಯರ,ಆರಾಧನೆ,ಮಹಾಲಿಂಗೇಶ್ವರ ರಥ.,,,,,,,ಹುಣ್ಣಿಮೆ,22.19,ಪೂ.ಭಾ,11.32,ಗಂಡ,13.18,ವಿಷ್ಟಿ,10.47,ದಕ್ಷಿಣಾಯನ,ಸೌರ ಶರದ,10,ಶುಕ್ಲ,ಕನ್ನಾ,ಮೀನ,ಬೆ.,09:00,10:30,,,,ಬೆ.,06:00,07:30,,,,ಮ.,01:30,03:00,,,,ಮ.,12:00,01:30,,,,ಬೆ.,03:28,05:05,,,,ಯಶಸ್ಸು,ಕೋಪ,ಬಯ,ಕಾಟರ್ಕು ಸ್ಪರ್ಧ,ಖರ್ಚು,ಸಂತೋಷ,ಬಲ,ಸ್ನೇಹ,ಶಾಂತಿ,ಕೀರ್ತಿ,ಪ್ರೋತ್ಸಾಹ,ಸೌಮ್ಯತೆ
26-10-2026,data\2026\10\26-10-2026.jpg,ಭಾದ್ರಪದ/ಅಶ್ವೀನ,ಪರಾಭವ,1948,ಕನ್ಯಾ/ ತುಲಾ,06:11,17:55,ಚಿಕ್ಕಹೆಜ್ಜೆಗಳು ಕೂಡ ದೊಡ ಬದಲಾವಣೆ ತರ,ಶೀಗಿ ಹುಣ್ಣಿಮೆ,ಹಾಲಸಿದ್ದನಾಥ ಉತ್ಸವ ಕುರ್ಲಿ ಮತ್ತು,ಅಪ್ಪಾಚಿವಾಡಿ ತಾ. ಚಿಕ್ಕೋಡಿ,ಹುಣಿಸಿವಾರಿ ಸಪ್ತಾಹ,ಪ್ರಾರಂಭ,ದೀಪದಾನ,ನವಾನ್ನ ಭಕ್ಷಣ,ಹೂವಿನ ಹಡಗಲಿ,ತಾ. ಸೋಗಿಬೆಟ್ಟದ ಮಲ್ಲೇಶ್ನರ ರಥ.,,,,,ಹುಣ್ಣಿಮೆ,09.42,ಅಶ್ವಿನಿ,17.41,ವಜ್ರ,14.17,ಬಾಲವ,20.24,ದಕ್ಷಿಣಾಯ,ಸೌರ ಹೇಮಂತ,10,ಶುಕ್ಲ,ತುಲಾ,ಮೇಷ,ಬೆ.,07:30,09:00,,,,ಮ.,0113,03:00,,,,ಬೆ.,16:30,12:60,,,,ಬೆ.,09:00,10:30,,,,ಬೆ.,10:59,12:28,,,,ಅಭಿವೃದ್ದಿ,ಖರ್ಚು,ಒಳ್ಳೆಯ ಕೆಲಸ,ಕಾಟರ್ಕು ಸರ್ಧೆ,ವಿಳಂಬ,ಪ್ರೀತಿ,ಭಯ,ಪ್ರತಿರೋಧ,ಒಳ್ಳೆಯದು,ಸಂತೋಷ,ದುಃಖ,ಪ್ರಯತ್ನ
26-11-2026,data\2026\11\26-11-2026.jpg,ಅಶ್ವೀನ|ಕಾರ್ತಿಕ,ಪರಾಭವ,1948,ತುಲಾ/ವೃಶ್ಚಿಕ,06:23,17:50,ಮೂರ್ತಿ ಚಿಕ್ಕದಾದರೂ ಕೀರ್ತಿ ದೊಡ್ಡದು,ಭಾರತ ಸಂವಿಧಾನ ದಿನ. ಹುಣಸಗಿ ತಾ.,ನಾರಾಯಣಪುರ ವೆಂಕಟೇಶ ಮಹಾ. ಆರಾಧನೆ.,ಹುತ್ತರಿ ಹಬ್ಬ.,,,,,,,,,,,ದ್ವಿತೀಯಾ,13.16,ಮೃಗಶಿರಾ,17.47,ಜಿಸಿ,07.50,ವಣೆಜ,23.31,ದಕ್ಷಿಣಾಯನ,ಸೌರ ಹೇಮಂತ,11,ಕೃಷ್ಣ,ವೃಶ್ಚಿಕ,ವೃಷಭಬೆ.,ಮ.,01:30,03:00,,,,ಬೆ.,9:00,1030,,,,ಬೆ.,06:00,07:30,,,,ಬೆ.,03:00,04:30,,,,ಬೆ.,10:01,11:26,,,,ಪ್ರತಿರೋಧ,ಸಂತೋಷ,ಆನಂದ,ಸ್ನೇಹ,ಸಮಸ್ಯೆ,ಭಯ,ಯಶಸ್ಸು,ಸಾಲ,ಆತಂಕ,ವಿಳಂಬ,ದೃಢ ನಿರ್ಧಾರ,ಶುಭ
27-01-2026,data\2026\01\27-01-2026.jpg,ಪುಷ್ಯ/ಮಾಘ,ವಿಶ್ವಾವಸು,1947,ಧನು/ಮಕರ,06:46,18:18,ನಂಬಿಕೆ ಕಳೆದುಕೊಂಡ ಮೇಲೆ ಕ್ಷಮೆ ಕೇಳೋದರಲ್ಲಿ ಅರ್ಥವ,ಶ್ರೀ ಹರಿ ಜಯಂತಿ,ಮಧ್ವನವಮಿ,ರಾಣೆಬೆನ್ನೂರು,ಮಾರ್ತಂಡೇಯ ಪಹರ್ಷಿ ಜಯಂತಿ,ಮುಡುಕುತೊರೆ ಶ್ರೀ ಮಲ್ಲಿಕಾರ್ಜುನ ರಥ,ನೇಗಿನಹಾಳ ತಾ. ಬೈಲಹೊಂಗಲ ದಿಂಡಿ ಉತ್ಕವ.,,,,,,,,ನವಮಿ,19.06,ಭರಣಿ,11.09,ಶುಕ್ಲ,2.13,ಿ,11.09,ಉತ್ತರಾಯಣ,ಸೌರ ಶಿಶಿರ,14,ಕೃಷ್ಣ,ಮಕರ,16.45,ಮ.,03:00,04:30,,,,ಮ.,12:00,01:30,,,,ಬೆ.,09:00,10:30,,,,ಬೆ.,07:30,09:00,,,,ಬೆ.,06:37,08:08,,,,ಸಂತೋಷ,ಲಾಭ,ಯಶಸ್ಸು,ಯಶಸ್ಸು,ವಿಳಂಬ,ಒಳ್ಳೆಯ ಕೆಲಸ,ಭಕ್ತಿ,ಶ್ರೇಷ್ಠತೆ,ಆತಂಕ,ಶಾಂತಿ,ದಯೆ,ಪ್ರೋತ್ಸಾಹ
27-02-2026,data\2026\02\27-02-2026.jpg,,ವಿಶ್ವಾವಸು,1947,ಮಕರ/ ಕುಂಭ,06:36,18:28,ಶಿಸ್ನೇ ಜೀವನದ ಮುಖ್ಲತಳಹದಿ,ಆಮಲಕಿ ಏಕಾದಶಿ,ಮೇಲ್ಕೋಟೆ ವೈರಮುಡಿ,ಉತ್ಸವ,ಜತ್ರಾಟ ತಾ.ಚಿಕ್ಕೋಡಿ ನಾಮಸಪ್ತಾಹ,ಹುಬ್ಬಳಿ ಶ್ರೀ ವಿಠ್ಠಲ ಜಾತ್ರೆ,ಹಿರೇಸಿಂದೊಗಿ,ಚನ್ನಬಸವೇಶ್ವರ ರಥ.,,,,,,,ಏಕಾದಶಿ,22.33,ಅರ್ದ್ರಾ,10.49,ಆಯುಷ್ಠಾನ,19.44,ವಣೆಜ,11.33,ಉತ್ತರಾಯಣ,ಸೌರ ವಸಂತ,15,ಕೃಷ್ಣ,ಕುಂಭ,ಮಿಥುನ,ಬೆ.,10:30,12:00,,,,ಬೆ.,07:30,09:00,,,,ಮ.,03:00,04:30,,,,ಮ.,01:30,03:00,,,,ಬೆ.,01:23,02:53,,,,ಮೆಚ್ಚುಗೆ,ವಿಶ್ರಾಂತಿ,ಸ್ನೇಹ,ಕಾಟರ್ಕ ಕೀರ್ತಿ,ತೊಂದರೆ,ಕೋಪ,ಲಾಭ,ಗಮನ,ಫ್ರೀತಿ,ಪತಿರೋದ,ಸಹಾಯ,ಯಶಸ್ಸು
27-03-2026,data\2026\03\27-03-2026.jpg,ವಿಶ್ವಾವಸು ಪರಾಭವ,ವಿಶ್ವಾವಸು ಪರಾಭವ,1947,ಕುಂಭ/ಮೀನ,06:19,18:31,"""ಕಾಲವನ್ನು ವ್ಯರ್ಥ ಮಾಡಬೇಡಿ.”",ಚಂದ್ರಮಾನ ಶ್ರೀ ರಾಮ ನವಮಿ,ಶ್ರೀ ಸಿದ್ಧಾರೂಢ ಸ್ವಾಮಿ,ಜಯಂತಿ ಹುಬ್ಬಳ್ಳಿ,ಬೀದರ ಮತ್ತು ಚಿಕ್ಕಮಯನವಳ್ಳಿ ತಾ.,ಸೌದತ್ತಿ,ಶ್ರೀರಾಮಾರೂಢ ಸ್ವಾಮಿ ಜಯಂತಿ,ಬಾಗಲಕೋಟೆ.,,,,,,,ನವಮಿ,10.07,ಪುನರ್ವಸು,15.24,ಅತಿಗಂಡ,22.16,ತೈತಿಲ,21.24,ಉತ್ತರಾಯಣ,ಸೌರ ವಸಂತ,13,ಶುಕ್ಲ,ಮೀನ,ಮಿಥನ,ಬೆ.,10:30,12:00,,,,ಬೆ.,07:30,09:00,,,,ಮ.,03:00,04:30,,,,ಮ.,01:30,3:0,,,,ಸ.,01:05,02:38,,,,* ಯಶಸ್ತು,ಸ್ನೇಹ,ಅಭಿವೃದಿ,ಸಂತೋಷ,ಪ್ರೋತ್ಸಾಹ,ಅಭಿವೃದ್ದಿ,ಲಾಭ,ಪ್ರೀತಿ,ಶಾಂತಿ,ಒಳ್ಳೆಯದು,ಅಸೆ,ಕೀರ್ತಿ
27-04-2026,data\2026\04\27-04-2026.jpg,ಚೈತ್ರ|ವೈಶಾಖ,ಪರಾಭವ,1948,ಮೀನ/ಮೇಷ,06:00,18:34,ತ್ತಿನಲ್ಲಿ ಯಾವುದು ಶಾಶ್ವತವಲ್ಲ ಅರಿತು ನಡೆ ಇದೆ,ಮೋಹಿನಿ ಏಕಾದಶಿ,ಭರಣಿ ಮಳೆ ಪ್ರಾರಂಭ,ವರದರಾಜ ಜಯಂತಿ,ಮೀನಾಕ್ಷಿ ಕಲಾಣ,ಮೊಳಕಾಲ್ಮೂರು ನುಂಕಮಲೆ ಸಿದ್ದೇಶ್ವರ ರಥ,,,,,,,,,ಏಕಾದಶಿ,18.16,ಪೂರ್ವಾ,21.19,ಧ್ರುವ,21.36,ವಣಿಜ,06.08,ಉತ್ತರಾಯಣ,ಸೌರ ಗ್ರೀಷ್ಮ,14,ಶುಕ್ಲ,ಮೇ,ಸಿಂಹ,ಬೆ.,07:30,09:00,,,,ಮ.,0113,03:00,,,,ಬೆ.,10:30,12:00,,,,ಬೆ.,09:00,1030,,,,ಮ.,02:41,04:20,,,,ಚಿಂತೆ,ಆತಂಕ,ಭಯ,ಸಾಲ,ಭಯ,ಕೀರ್ತಿ,ಪ್ರೋತ್ಸಾಹ,ಪ್ರತಿರೋಧ,ಕೀರ್ತಿ,ಆನಂದ,ವಿಶ್ರಾಂತಿ,ಗೌರವ
27-05-2026,data\2026\05\27-05-2026.jpg,ವೈಶಾಖ|ಅಧಿಕ ಜ್ಯೇಷ್ಠ,ಪರಾಭವ,1948,ಮೇಷ/ವೃಷಭ,05:52,18:41,ನಿನ್ನಗುರಿಯೇ ಸಿನ್ನಗುರು,ಬಕ್ರೀದ್‌,ಕಮಲಾ ಏಕಾದಶಿ,ಜವಾಹರಲಾಲ್‌,ನೆಹರು ಪುಣ್ಯತಿಥಿ,ಪತ್ತನಾಜ ಜಾತ್ರೆ ಕಡೆದಿನ,ಶ್ರೀ ರಂಗಪಟ್ಟಣದ ನೃಸಿಂಹ ರಥ,,,,,,,,ಏಕಾದಶಿ,06.22,ಹಸ್ತ,05.57,ಕಕೀಪಾತ,27.25,ಜವ,19.07,ಉತ್ತರಾಯಣ,ಸೌರ ಗ್ರೀಷ್ಮ,13,ಕೃಷ್ಣ,ವಷಭ,ಕನ್ಯಾ,ಮ.,12:00,01:30,,,,ಬೆ.,10:30,12:00,,,,ಬೆ.,07:30,09:00,,,,ಬೆ.,06:00,07:30,,,,UNKNOWN,,,,,,ಸಂತೋಷ,ಲಾಭ,ಭಯ,ಅನುಕೂಲ,ಪ್ರತಿರೋಧ,ಯಶಸ್ಸು,ಒಳ್ಳೆಯದು,ಅಭಿವೃದ್ಧಿ,ದಾನ,ಮರೆವ,ದಯೆ,ಸೌಮ್ಯತೆ
27-06-2026,data\2026\06\27-06-2026.jpg,ಅ.ಜ್ಯೇಷ್ಠ/ನಿ.ಜ್ಯೇಷ್ಠ,ಪರಾಭವ ನಾಮ,1948,ವೃಷಭ/ಮಿಥುನ,05:56,18:40,"ತೆ ಬೆಳಗಬೇಕಾದರೆ, ಮೂದಲು ಸೂರ್ಯನಂತೆ ಸು",4ನೇ ಶನಿವಾರ,ವಟ ಸಾವಿತ್ರಿ ವ್ರತಾರಂಭ,ಶನಿ,ಪ್ರದೋಷ,ಶಿವ ರಾಜ್ಯಾಭಿಷೇಕ ದಿನ,ಶ್ರೀ ಬಸವಗೌಡ,ಬಾಬಾ ಮಹಾ/ ಶ್ರೀ ಸ. ಅದೃಶ್ಯದೇವ ಬಾಬಾ ಮಹಾ.,ಪು. ದಿ ದತ್ತವಾಡ ತಾ. ಶಿರೋಳ.,,,,,,ತ್ರಯೋದಶಿ,24.44,ಅನುರಾಧಾ,22.11,ಸಾಧ್ಯ,12.32,ಕೌಲವ,11.33,ದಕ್ಷಿಣಾಯನ,ಸೌರ ವರ್ಷಾ,13,ಶುಕ್ಲ,ಮಿಥುನ,ವೃಶ್ಚಿಕ,ಬೆ.,09:00,10:30,,,,ಬೆ.,06:00,07:30,,,,ಮ.,01:30,03:00,,,,ಮ.,12:00,01:30,,,,ಬೆ.,10:31,12:19,,,,ಪ್ರೋತ್ಸಾಹ,ಔಂತ,ಅನುಕೂಲ,ಪರಿಶ್ರಮ,ಸಂತೋಷ,ಯಶಸ್ಸು,ಗೊಂದಲ,ಲಾಭ,ಸಂತೋಷ,ಅನುಕೂಲ,ಭಯ,ಸ್ನೇಹ
27-07-2026,data\2026\07\27-07-2026.jpg,ನಿಜ ಜ್ಯೇಷ್ಠ/ಆಷಾಢ,ಪರಾಭವ,1948,ಮಿಥುನ/ಕರ್ಕ,06:04,18:48,ಶಯ ಕಡ ನಡದ ಪ್ರತಿಹಜ್ಜಿಯೀಯ,ತಾಳಿಕೋಟೆ ಖಾಸಗತೇಶ್ವರ ರಥ,ಸಾಸ್ವಿಹಳ್ಳಿ ಶ್ರೀ,ಸದ್ಗುರು ಬಸವಾನಂದ ಸ್ವಾಮಿಗಳ ಪುಣ್ಯತಿಥಿ,ಜಯಾಪಾರ್ವತಿವ್ರತ,ರೋಣ ತಾ. ಚಿಕ್ಕಮಣ್ಣೂರ ಶ್ರೀ,ಗುದ್ದೇಶ್ವರ ಹಾಗೂ ದೇವಮ್ಮ ಜಾತ್ರೆ.,,,,,,,,ತ್ರಯೋದಶಿ,16.15,ಮೂಲಾ,10.29,ವೈಧೃತಿ,22.55,ಗರಜ,29.19,ದಕ್ಷಿಣಾಯನ,ಸೌರ ವರ್ಷಾ,1,ಶುಕ್ಲ,ಕರ್ಕ,ಧನು,ಬೆ.,07:30,09:00,,,,ಮ.,0113,03:00,,,,ಬೆ.,10:30,12:00,,,,ಬೆ.,09:00,10:30,,,,ಬೆ.,03:18,05:05,,,,ಮೆಚ್ಚಯಗೆ,ಕೀರ್ತಿ,ಆಸೆ,ಶಾಂತಿ,ಸಾಲ,ಗಮನ,ಪರಿಶ್ರಮ,ಸಂತೋಷ,ಉತ್ಸಾಹ,ಒಳ್ಳೆಯದು,ಶ್ರೇಷ್ಠತೆ,ಯಶಸ್ಸು
27-08-2026,data\2026\08\27-08-2026.jpg,ಆಷಾಢ|ಶ್ರಾವಣ,ಪರಾಭವ,1948,ಕರ್ಕ/ಸಿಂಹ,06:08,18:33,"ಕೆಲಸವಿಲ್ಲದೆ ಫಲವಿಲ್ಲ, ಕಷ್ಟವಿಲ್ಲದೆ ಸುಖವಿಲ್ಲ",ಹುಣ್ಣಿಮೆ ಪ್ರಾರಂಭ,ಖುಕ,ಶುಕ್ಲ,ಯಜು,ಅರ್ಥವ,ಶ್ರಾವಣಿ,ಬೃಹಸ್ಪತಿ ಪೂಜೆ,ಹಯಗ್ರಿವ ಜಯಂತಿ,ಕುಲಧರ್ಮ ಅನ್ವಾಧಾನ,,,,,ಚತುರ್ದಶಿ,0.09,ಧನಿಷ್ಟಾ,26.16,ಶೋಭನ,07.56,ವಿಷ್ಟಿ,21.33,ದಕ್ಷಿಣಾಯನ,ರ್ದಶಿ 0.0,11,ಕೃಷ್ಣ,ಸಿಂಕ್‌,ಮಕರ,ಮ.,01:30,03:00,,,,ಬೆ.,09:00,1013,,,,ಬೆ.,06:00,07:30,,,,ಮ.,05:00,04:30,,,,ಮ.,03:13,04:55,,,,ಧೈರ್ಯ,ಪ್ರೀತಿ,ಆನಂದ,ಅಭಿವೃದ್ಧಿ,ಶಾಂತಿ,ಯಶಸ್ಸು,ಭಯ,ಗಮನ,ಆಸಕ್ತಿ,ಖರ್ಚು,ಆತಂಕ,ಪ್ರೋತ್ಸಾಹ
